claim_id,quantity,value,unit,source,interpretation,status
functional_potential_delta,potential_damped finite functional delta,-0.040475058880053,functional units,evidence/article_numeric_sources/outputs/mdck_effective_functional_dynamics_v200_full_2026-07-30/v200_finite_functional_summary.csv,Full-grid finite update.,verified
functional_potential_decrease_fraction,potential_damped finite functional decrease fraction,1.0,fraction,evidence/article_numeric_sources/outputs/mdck_effective_functional_dynamics_v200_full_2026-07-30/v200_finite_functional_summary.csv,Fraction of 398 evaluated frames.,verified
functional_potential_h1_rmse,Potential full-field rollout h1 RMSE,0.1178987461428705,um/min,evidence/article_numeric_sources/outputs/mdck_effective_functional_dynamics_v200_full_2026-07-30/v200_field_rollout_summary.csv,Whole-island outer holdout.,verified
functional_potential_h1_gain,Potential full-field rollout h1 gain,8.294821482062206,% island-macro,evidence/article_numeric_sources/outputs/mdck_effective_functional_dynamics_v200_full_2026-07-30/v200_field_rollout_summary.csv,Relative to constant velocity.,verified
functional_potential_h6_rmse,Potential full-field rollout h6 RMSE,0.1584417190968083,um/min,evidence/article_numeric_sources/outputs/mdck_effective_functional_dynamics_v200_full_2026-07-30/v200_field_rollout_summary.csv,Whole-island outer holdout.,verified
functional_potential_h6_gain,Potential full-field rollout h6 gain,6.3025372842998015,% island-macro,evidence/article_numeric_sources/outputs/mdck_effective_functional_dynamics_v200_full_2026-07-30/v200_field_rollout_summary.csv,Relative to constant velocity.,verified
probability_strict_h1_joint_nll_mean,probability_strict_h1 joint_nll_mean,5.031529081363817,NLL,evidence/article_numeric_sources/outputs/lachance_probabilistic_graph_closure_v201_full_2026-07-30/v201_probabilistic_aggregate.csv,Outer-movie scale and conformal calibration.,verified
probability_strict_h1_conformal_radial_coverage50_mean,probability_strict_h1 conformal_radial_coverage50_mean,0.498779675755217,fraction,evidence/article_numeric_sources/outputs/lachance_probabilistic_graph_closure_v201_full_2026-07-30/v201_probabilistic_aggregate.csv,Outer-movie scale and conformal calibration.,verified
probability_strict_h1_conformal_radial_coverage90_mean,probability_strict_h1 conformal_radial_coverage90_mean,0.8942116674205695,fraction,evidence/article_numeric_sources/outputs/lachance_probabilistic_graph_closure_v201_full_2026-07-30/v201_probabilistic_aggregate.csv,Outer-movie scale and conformal calibration.,verified
probability_strict_h6_joint_nll_mean,probability_strict_h6 joint_nll_mean,6.479584043563904,NLL,evidence/article_numeric_sources/outputs/lachance_probabilistic_graph_closure_v201_full_2026-07-30/v201_probabilistic_aggregate.csv,Outer-movie scale and conformal calibration.,verified
probability_strict_h6_conformal_radial_coverage50_mean,probability_strict_h6 conformal_radial_coverage50_mean,0.4996239891465235,fraction,evidence/article_numeric_sources/outputs/lachance_probabilistic_graph_closure_v201_full_2026-07-30/v201_probabilistic_aggregate.csv,Outer-movie scale and conformal calibration.,verified
probability_strict_h6_conformal_radial_coverage90_mean,probability_strict_h6 conformal_radial_coverage90_mean,0.8957571229471252,fraction,evidence/article_numeric_sources/outputs/lachance_probabilistic_graph_closure_v201_full_2026-07-30/v201_probabilistic_aggregate.csv,Outer-movie scale and conformal calibration.,verified
probability_utility_h6_joint_nll_mean,probability_utility_h6 joint_nll_mean,6.006502203718594,NLL,evidence/article_numeric_sources/outputs/lachance_probabilistic_graph_closure_v201_full_2026-07-30/v201_probabilistic_aggregate.csv,Outer-movie scale and conformal calibration.,verified
probability_utility_h6_conformal_radial_coverage50_mean,probability_utility_h6 conformal_radial_coverage50_mean,0.4985915595214803,fraction,evidence/article_numeric_sources/outputs/lachance_probabilistic_graph_closure_v201_full_2026-07-30/v201_probabilistic_aggregate.csv,Outer-movie scale and conformal calibration.,verified
probability_utility_h6_conformal_radial_coverage90_mean,probability_utility_h6 conformal_radial_coverage90_mean,0.8966040136792492,fraction,evidence/article_numeric_sources/outputs/lachance_probabilistic_graph_closure_v201_full_2026-07-30/v201_probabilistic_aggregate.csv,Outer-movie scale and conformal calibration.,verified
h1_evidence_strict_h1_rmse,v205 lambda_00 h1 component RMSE,3.4743735539609095,px,evidence/article_numeric_sources/outputs/lachance_h1_evidence_bundle_v205_full_2026-08-01/v205_pareto_points.csv,Six strict fold-local outer movies; intermediate Pareto points are descriptive.,verified
h1_evidence_strict_h1_r2,v205 lambda_00 h1 component R2,0.5062816443004352,fraction,evidence/article_numeric_sources/outputs/lachance_h1_evidence_bundle_v205_full_2026-08-01/v205_pareto_points.csv,Six strict fold-local outer movies; intermediate Pareto points are descriptive.,verified
h1_evidence_strict_h1_normalized_rmse,v205 lambda_00 h1 target-scale normalized RMSE,0.7021524369132831,fraction,evidence/article_numeric_sources/outputs/lachance_h1_evidence_bundle_v205_full_2026-08-01/v205_normalized_error.csv,Six strict fold-local outer movies; intermediate Pareto points are descriptive.,verified
h1_evidence_strict_h1_target_sd,v205 lambda_00 h1 target component standard deviation,4.943697863903391,px,evidence/article_numeric_sources/outputs/lachance_h1_evidence_bundle_v205_full_2026-08-01/v205_normalized_error.csv,Six strict fold-local outer movies; intermediate Pareto points are descriptive.,verified
h1_evidence_strict_h1_skill_vs_cv,v205 lambda_00 h1 movie-macro squared-error skill versus constant velocity,0.3405737632157604,fraction,evidence/article_numeric_sources/outputs/lachance_h1_evidence_bundle_v205_full_2026-08-01/v205_normalized_error.csv,Six strict fold-local outer movies; intermediate Pareto points are descriptive.,verified
h1_evidence_strict_h6_rmse,v205 lambda_00 h6 component RMSE,6.7846380047434645,px,evidence/article_numeric_sources/outputs/lachance_h1_evidence_bundle_v205_full_2026-08-01/v205_pareto_points.csv,Six strict fold-local outer movies; intermediate Pareto points are descriptive.,verified
h1_evidence_strict_h6_r2,v205 lambda_00 h6 component R2,0.9039854663921792,fraction,evidence/article_numeric_sources/outputs/lachance_h1_evidence_bundle_v205_full_2026-08-01/v205_pareto_points.csv,Six strict fold-local outer movies; intermediate Pareto points are descriptive.,verified
h1_evidence_strict_h6_normalized_rmse,v205 lambda_00 h6 target-scale normalized RMSE,0.3087095460878482,fraction,evidence/article_numeric_sources/outputs/lachance_h1_evidence_bundle_v205_full_2026-08-01/v205_normalized_error.csv,Six strict fold-local outer movies; intermediate Pareto points are descriptive.,verified
h1_evidence_strict_h6_target_sd,v205 lambda_00 h6 target component standard deviation,21.963488448339163,px,evidence/article_numeric_sources/outputs/lachance_h1_evidence_bundle_v205_full_2026-08-01/v205_normalized_error.csv,Six strict fold-local outer movies; intermediate Pareto points are descriptive.,verified
h1_evidence_strict_h6_skill_vs_cv,v205 lambda_00 h6 movie-macro squared-error skill versus constant velocity,-0.0432228022563303,fraction,evidence/article_numeric_sources/outputs/lachance_h1_evidence_bundle_v205_full_2026-08-01/v205_normalized_error.csv,Six strict fold-local outer movies; intermediate Pareto points are descriptive.,verified
h1_evidence_utility_h1_rmse,v205 lambda_10 h1 component RMSE,3.807964932715256,px,evidence/article_numeric_sources/outputs/lachance_h1_evidence_bundle_v205_full_2026-08-01/v205_pareto_points.csv,Six strict fold-local outer movies; intermediate Pareto points are descriptive.,verified
h1_evidence_utility_h1_r2,v205 lambda_10 h1 component R2,0.4067982842144506,fraction,evidence/article_numeric_sources/outputs/lachance_h1_evidence_bundle_v205_full_2026-08-01/v205_pareto_points.csv,Six strict fold-local outer movies; intermediate Pareto points are descriptive.,verified
h1_evidence_utility_h1_normalized_rmse,v205 lambda_10 h1 target-scale normalized RMSE,0.7697786618922685,fraction,evidence/article_numeric_sources/outputs/lachance_h1_evidence_bundle_v205_full_2026-08-01/v205_normalized_error.csv,Six strict fold-local outer movies; intermediate Pareto points are descriptive.,verified
h1_evidence_utility_h1_target_sd,v205 lambda_10 h1 target component standard deviation,4.943697863903391,px,evidence/article_numeric_sources/outputs/lachance_h1_evidence_bundle_v205_full_2026-08-01/v205_normalized_error.csv,Six strict fold-local outer movies; intermediate Pareto points are descriptive.,verified
h1_evidence_utility_h1_skill_vs_cv,v205 lambda_10 h1 movie-macro squared-error skill versus constant velocity,0.2077048419903834,fraction,evidence/article_numeric_sources/outputs/lachance_h1_evidence_bundle_v205_full_2026-08-01/v205_normalized_error.csv,Six strict fold-local outer movies; intermediate Pareto points are descriptive.,verified
h1_evidence_utility_h6_rmse,v205 lambda_10 h6 component RMSE,5.500748634593833,px,evidence/article_numeric_sources/outputs/lachance_h1_evidence_bundle_v205_full_2026-08-01/v205_pareto_points.csv,Six strict fold-local outer movies; intermediate Pareto points are descriptive.,verified
h1_evidence_utility_h6_r2,v205 lambda_10 h6 component R2,0.9370956586875346,fraction,evidence/article_numeric_sources/outputs/lachance_h1_evidence_bundle_v205_full_2026-08-01/v205_pareto_points.csv,Six strict fold-local outer movies; intermediate Pareto points are descriptive.,verified
h1_evidence_utility_h6_normalized_rmse,v205 lambda_10 h6 target-scale normalized RMSE,0.2500573372782617,fraction,evidence/article_numeric_sources/outputs/lachance_h1_evidence_bundle_v205_full_2026-08-01/v205_normalized_error.csv,Six strict fold-local outer movies; intermediate Pareto points are descriptive.,verified
h1_evidence_utility_h6_target_sd,v205 lambda_10 h6 target component standard deviation,21.963488448339163,px,evidence/article_numeric_sources/outputs/lachance_h1_evidence_bundle_v205_full_2026-08-01/v205_normalized_error.csv,Six strict fold-local outer movies; intermediate Pareto points are descriptive.,verified
h1_evidence_utility_h6_skill_vs_cv,v205 lambda_10 h6 movie-macro squared-error skill versus constant velocity,0.3145579032767155,fraction,evidence/article_numeric_sources/outputs/lachance_h1_evidence_bundle_v205_full_2026-08-01/v205_normalized_error.csv,Six strict fold-local outer movies; intermediate Pareto points are descriptive.,verified
h1_evidence_nondominated_points,Predeclared h1-h6 profiles on the nondominated frontier,11.0,profiles,evidence/article_numeric_sources/outputs/lachance_h1_evidence_bundle_v205_full_2026-08-01/v205_pareto_points.csv,Eleven predeclared validation-selected profiles were evaluated once per outer movie.,verified
h1_evidence_wrong_cell_delta,Strict h1 RMSE advantage over wrong_cell,0.0503058851762875,px,evidence/article_numeric_sources/outputs/lachance_h1_evidence_bundle_v205_full_2026-08-01/v205_pairwise_statistics.csv,Movie-level paired outer-fold comparison.,verified
h1_evidence_wrong_cell_p,Strict h1 exact two-sided sign-flip p versus wrong_cell,0.03125,p,evidence/article_numeric_sources/outputs/lachance_h1_evidence_bundle_v205_full_2026-08-01/v205_pairwise_statistics.csv,Six movie-level differences.,verified
h1_evidence_stale_time_delta,Strict h1 RMSE advantage over stale_time,0.0914388640506913,px,evidence/article_numeric_sources/outputs/lachance_h1_evidence_bundle_v205_full_2026-08-01/v205_pairwise_statistics.csv,Movie-level paired outer-fold comparison.,verified
h1_evidence_stale_time_p,Strict h1 exact two-sided sign-flip p versus stale_time,0.03125,p,evidence/article_numeric_sources/outputs/lachance_h1_evidence_bundle_v205_full_2026-08-01/v205_pairwise_statistics.csv,Six movie-level differences.,verified
h1_lachance_localization_nll_gain,LaChance current-query localization reliability NLL gain,-1.146874172289445,%,evidence/article_numeric_sources/outputs/lachance_h1_evidence_bundle_v205_full_2026-08-01/v205_localization_context.csv,Failed the hard controls; this is not an irreducible h1 noise-floor estimate.,verified
deepsea_cv_h1_rmse,DeepSea constant_velocity h1 movie-macro RMSE,0.1940471523187377,first-frame median cell diameters,evidence/article_numeric_sources/outputs/deepsea_external_multimodal_validation_v204_2026-07-31/deepsea_v204_key_results.csv,Frozen 26/10/11-video split; dimensionless external protocol.,verified
deepsea_cv_h6_rmse,DeepSea constant_velocity h6 movie-macro RMSE,0.2080564539540897,first-frame median cell diameters,evidence/article_numeric_sources/outputs/deepsea_external_multimodal_validation_v204_2026-07-31/deepsea_v204_key_results.csv,Frozen 26/10/11-video split; dimensionless external protocol.,verified
deepsea_prior_h1_rmse,DeepSea v97_direct_prior h1 movie-macro RMSE,0.1708656298843297,first-frame median cell diameters,evidence/article_numeric_sources/outputs/deepsea_external_multimodal_validation_v204_2026-07-31/deepsea_v204_key_results.csv,Frozen 26/10/11-video split; dimensionless external protocol.,verified
deepsea_prior_h1_gain,DeepSea v97_direct_prior h1 gain,11.946334773483567,%,evidence/article_numeric_sources/outputs/deepsea_external_multimodal_validation_v204_2026-07-31/deepsea_v204_key_results.csv,Comparator is defined by the frozen v204 decision bundle.,verified
deepsea_prior_h6_rmse,DeepSea v97_direct_prior h6 movie-macro RMSE,0.2129725800319151,first-frame median cell diameters,evidence/article_numeric_sources/outputs/deepsea_external_multimodal_validation_v204_2026-07-31/deepsea_v204_key_results.csv,Frozen 26/10/11-video split; dimensionless external protocol.,verified
deepsea_prior_h6_gain,DeepSea v97_direct_prior h6 gain,-2.362880835655409,%,evidence/article_numeric_sources/outputs/deepsea_external_multimodal_validation_v204_2026-07-31/deepsea_v204_key_results.csv,Comparator is defined by the frozen v204 decision bundle.,verified
deepsea_v166_strict_h1_rmse,DeepSea v166_external_h1_strict h1 movie-macro RMSE,0.1552821121395986,first-frame median cell diameters,evidence/article_numeric_sources/outputs/deepsea_external_multimodal_validation_v204_2026-07-31/deepsea_v204_key_results.csv,Frozen 26/10/11-video split; dimensionless external protocol.,verified
deepsea_v166_strict_h1_gain,DeepSea v166_external_h1_strict h1 gain,19.977123970087675,%,evidence/article_numeric_sources/outputs/deepsea_external_multimodal_validation_v204_2026-07-31/deepsea_v204_key_results.csv,Comparator is defined by the frozen v204 decision bundle.,verified
deepsea_v166_utility_h6_rmse,DeepSea v166_external_h6_utility h6 movie-macro RMSE,0.2004499403687251,first-frame median cell diameters,evidence/article_numeric_sources/outputs/deepsea_external_multimodal_validation_v204_2026-07-31/deepsea_v204_key_results.csv,Frozen 26/10/11-video split; dimensionless external protocol.,verified
deepsea_v166_utility_h6_gain,DeepSea v166_external_h6_utility h6 gain,3.6559854024249945,%,evidence/article_numeric_sources/outputs/deepsea_external_multimodal_validation_v204_2026-07-31/deepsea_v204_key_results.csv,Comparator is defined by the frozen v204 decision bundle.,verified
deepsea_real_state_h6_rmse,DeepSea real_state h6 movie-macro RMSE,0.2159581699154593,first-frame median cell diameters,evidence/article_numeric_sources/outputs/deepsea_external_multimodal_validation_v204_2026-07-31/deepsea_v204_key_results.csv,Frozen 26/10/11-video split; dimensionless external protocol.,verified
deepsea_real_state_h6_gain,DeepSea real_state h6 gain,-1.043196050733138,%,evidence/article_numeric_sources/outputs/deepsea_external_multimodal_validation_v204_2026-07-31/deepsea_v204_key_results.csv,Comparator is defined by the frozen v204 decision bundle.,verified
deepsea_noncausal_state_h6_rmse,DeepSea noncausal_future_state h6 movie-macro RMSE,0.1396546263925054,first-frame median cell diameters,evidence/article_numeric_sources/outputs/deepsea_external_multimodal_validation_v204_2026-07-31/deepsea_v204_key_results.csv,Frozen 26/10/11-video split; dimensionless external protocol.,verified
deepsea_noncausal_state_h6_gain,DeepSea noncausal_future_state h6 gain,34.657948807892424,%,evidence/article_numeric_sources/outputs/deepsea_external_multimodal_validation_v204_2026-07-31/deepsea_v204_key_results.csv,Comparator is defined by the frozen v204 decision bundle.,verified
lifeact_mean_loo_rmse,LifeAct leave-one-sequence-out real-state h1 RMSE,11.082041520113233,px,evidence/article_numeric_sources/outputs/lifeact_mdck_mechanochemical_state_gate_v207_center60_multiseed_2026-08-01/v207_multiseed_decision_aggregate.csv,Three external conditions and three model seeds; automatic CPSAM/IoU tracks.,verified
lifeact_mean_loo_gain,LifeAct real-state mean gain versus coordinate-only mean,-0.1250093842356488,%,evidence/article_numeric_sources/outputs/lifeact_mdck_mechanochemical_state_gate_v207_center60_multiseed_2026-08-01/v207_multiseed_decision_aggregate.csv,Negative value means that the causal state did not improve the conditional mean.,verified
lifeact_mean_normalized_loo_gain,LifeAct diameter-normalized real-state mean gain,-0.167114703633776,%,evidence/article_numeric_sources/outputs/lifeact_mdck_mechanochemical_state_gate_v207_center60_normalized_multiseed_2026-08-01/v207_multiseed_decision_aggregate.csv,Current-frame median cell diameter is causal; predictions are evaluated back in pixels.,verified
lifeact_uncertainty_student_real,LifeAct real-state leave-one-sequence-out Student-t4 NLL,3.61386800556476,NLL,evidence/article_numeric_sources/outputs/lifeact_mdck_state_uncertainty_v208_pixel_studentt_2026-08-01/v208_uncertainty_decision.csv,Frozen coordinate mean; only the conditional scale head uses causal cell state.,verified
lifeact_uncertainty_student_coord,LifeAct coordinate-only leave-one-sequence-out Student-t4 NLL,3.6492784974785977,NLL,evidence/article_numeric_sources/outputs/lifeact_mdck_state_uncertainty_v208_pixel_studentt_2026-08-01/v208_uncertainty_decision.csv,Comparator for the frozen coordinate mean and coordinate-only uncertainty model.,verified
lifeact_uncertainty_student_control,LifeAct best-control leave-one-sequence-out Student-t4 NLL,3.644185037708965,NLL,evidence/article_numeric_sources/outputs/lifeact_mdck_state_uncertainty_v208_pixel_studentt_2026-08-01/v208_uncertainty_decision.csv,"Best among zero, row-shuffled, wrong-cell, and time-shuffled state controls.",verified
lifeact_uncertainty_error_spearman,LifeAct uncertainty-error Spearman correlation,0.3105761477402978,rho,evidence/article_numeric_sources/outputs/lifeact_mdck_state_uncertainty_v208_pixel_studentt_2026-08-01/v208_uncertainty_decision.csv,Leave-one-sequence-out aggregate over three external conditions.,verified
lifeact_uncertainty_normalized_student_real,LifeAct normalized real-state leave-one-sequence-out Student-t4 NLL,3.656575013449349,NLL,evidence/article_numeric_sources/outputs/lifeact_mdck_state_uncertainty_v208_normalized_studentt_2026-08-01/v208_uncertainty_decision.csv,"Scale-normalized causal state, evaluated with the same held-out-condition protocol.",verified
lifeact_uncertainty_normalized_student_coord,LifeAct normalized coordinate-only leave-one-sequence-out Student-t4 NLL,3.681940406947304,NLL,evidence/article_numeric_sources/outputs/lifeact_mdck_state_uncertainty_v208_normalized_studentt_2026-08-01/v208_uncertainty_decision.csv,Normalized coordinate-only uncertainty comparator.,verified
lifeact_uncertainty_normalized_student_control,LifeAct normalized best-control leave-one-sequence-out Student-t4 NLL,3.667799159575025,NLL,evidence/article_numeric_sources/outputs/lifeact_mdck_state_uncertainty_v208_normalized_studentt_2026-08-01/v208_uncertainty_decision.csv,Best normalized shuffled or zero-state control.,verified
c2c12_auto_h1_baseline_rmse,C2C12 automatic reliability-mean h1 RMSE,4.338749107303889,px,evidence/article_numeric_sources/outputs/c2c12_lit_cell_external_confirmation_v209_prx_evidence_2026-08-02/v209_prx_main_metrics.csv,Primary automatic-track experiment-level rotations.,verified
c2c12_auto_h1_real_rmse,C2C12 automatic E(2)-operator h1 RMSE,4.355145798451681,px,evidence/article_numeric_sources/outputs/c2c12_lit_cell_external_confirmation_v209_prx_evidence_2026-08-02/v209_prx_main_metrics.csv,Horizon-balanced operator with a predeclared 0.5% h1 guard.,verified
c2c12_auto_h6_baseline_rmse,C2C12 automatic reliability-mean h6 RMSE,5.14843164528357,px,evidence/article_numeric_sources/outputs/c2c12_lit_cell_external_confirmation_v209_prx_evidence_2026-08-02/v209_prx_main_metrics.csv,Matched domain-specific conditional mean without innovation transport.,verified
c2c12_auto_h6_real_rmse,C2C12 automatic E(2)-operator h6 RMSE,5.088459162587589,px,evidence/article_numeric_sources/outputs/c2c12_lit_cell_external_confirmation_v209_prx_evidence_2026-08-02/v209_prx_main_metrics.csv,Three held-out experiments and 48 held-out fields in total.,verified
c2c12_auto_h6_real_r2,C2C12 automatic E(2)-operator h6 R2,0.7072921283477464,fraction,evidence/article_numeric_sources/outputs/c2c12_lit_cell_external_confirmation_v209_prx_evidence_2026-08-02/v209_prx_main_metrics.csv,Aggregate vector R2 for the primary automatic analysis.,verified
c2c12_auto_h6_paired_gain,C2C12 automatic mean paired-field h6 gain,1.2206845748980852,%,evidence/article_numeric_sources/outputs/c2c12_lit_cell_external_confirmation_v209_prx_evidence_2026-08-02/v209_prx_experiment_gains.csv,Positive in all three held-out experiments.,verified
c2c12_auto_cv_h6_rmse,C2C12 automatic constant-velocity h6 RMSE,4.860157806301529,px,evidence/article_numeric_sources/outputs/c2c12_lit_cell_external_confirmation_v209_prx_evidence_2026-08-02/v209_prx_main_metrics.csv,Absolute comparator remains stronger than the transferred full operator.,verified
c2c12_manual_h6_real_rmse,C2C12 manual E(2)-operator h6 RMSE,1.334695816462773,px,evidence/article_numeric_sources/outputs/c2c12_lit_cell_external_confirmation_v209_prx_evidence_2026-08-02/v209_prx_main_metrics.csv,Secondary observation-process audit; never pooled with automatic tracks.,verified
c2c12_manual_h6_paired_gain,C2C12 manual mean paired-field h6 gain,11.395594390937399,%,evidence/article_numeric_sources/outputs/c2c12_lit_cell_external_confirmation_v209_prx_evidence_2026-08-02/v209_prx_experiment_gains.csv,Most manual centroids are interpolated; observed-only gain is smaller.,verified
c2c12_auto_no_update_advantage,C2C12 automatic h6 advantage over no update,0.0599724826959809,px,evidence/article_numeric_sources/outputs/c2c12_lit_cell_external_confirmation_v209_prx_evidence_2026-08-02/v209_prx_cluster_bootstrap.csv,Hierarchical experiment/field bootstrap interval is strictly positive.,verified
c2c12_auto_wrong_cell_advantage,C2C12 automatic h6 advantage over wrong-cell transport,0.0742838855627066,px,evidence/article_numeric_sources/outputs/c2c12_lit_cell_external_confirmation_v209_prx_evidence_2026-08-02/v209_prx_cluster_bootstrap.csv,Identity control; hierarchical bootstrap interval is strictly positive.,verified
c2c12_dominant_scale_multiplier,C2C12 dominant normalized local support scale,2.0,d_nn,evidence/article_numeric_sources/outputs/c2c12_lit_cell_external_confirmation_v209_prx_evidence_2026-08-02/v209_prx_operator_scale_norms.csv,"Predictive support scale, not a universal physical interaction length.",verified
